     90/99     7.78G   0.02818   0.01528    0.0467   0.09016        28      1024    0.2612    0.8359    0.4997    0.3797   0.01738   0.02201   0.04354
     91/99     7.78G   0.02482   0.01668   0.04694   0.08844        53      1024    0.2685    0.8359     0.516    0.4427   0.01439   0.02128   0.04368
     92/99     7.78G   0.02607   0.01535   0.04784   0.08926        29      1024    0.2655    0.8299    0.5014    0.3275   0.01938   0.02291   0.04384
     93/99     7.78G   0.02866   0.01693   0.04611   0.09169        35      1024    0.2811    0.7998     0.525    0.4305    0.0147   0.02152   0.04384
     94/99     7.78G   0.02571   0.01494   0.04479   0.08545        30      1024     0.268    0.8273    0.5052    0.4367   0.01425   0.02088   0.04328
     95/99     7.78G   0.02684    0.0152   0.04567   0.08771        34      1024    0.2254    0.8791    0.4947    0.3355   0.01626   0.02194   0.04326
     96/99     7.78G   0.02736   0.01639   0.04576    0.0895        43      1024     0.271    0.8435    0.5194    0.3989   0.01616   0.02073   0.04298
     97/99     7.78G   0.02132   0.01443    0.0461   0.08185        22      1024    0.2549    0.8958    0.5269      0.41   0.01592   0.02019    0.0427
     98/99     7.78G   0.03067   0.01745   0.04531   0.09342        34      1024    0.2615     0.891    0.5212    0.3898   0.01764   0.02078   0.04252
     99/99     7.78G   0.03191   0.01767   0.04582   0.09541        37      1024    0.2819    0.8817    0.4977    0.3454   0.01759   0.02171   0.04231
